id,agent,type,type_string,fixed_component,per_tenant_component,multi_tenant_rate,discount_after,mandatory,includes_vat,notes,url_source,unknown
3111,3652,92,Admin Fee,240.0,0.0,0.0,0,1,1,,,0
3140,3670,39,Check In,84.0,0.0,0.0,0,1,1,"For 1-bed. ""You will be informed of the charges once your offer has been accepted and the commencement date agreed"" (but cancelling at this point will lose you £360 in admin fees)",,0
3120,3671,7,Guarantor Check,0.0,78.0,0.0,0,1,1,,,0
3121,3671,39,Check In,120.0,0.0,0.0,0,1,1,"£120 for a studio or one bed, £12 for each additional bedroom",,0
3122,3671,434,Alteration of tenancy dates,60.0,0.0,0.0,0,0,1,,,0
3119,3671,433,Tenancy set up,0.0,330.0,78.0,2,1,1,"£330 for first tenant, £78 for each additional tenant",,0
3123,3671,333,Change of Sharer Fee,0.0,360.0,60.0,2,0,1,,,0
3124,3671,435,Reference,0.0,30.0,0.0,0,0,1,,,0
3125,3671,436,Extension of tenancy,118.8,0.0,0.0,0,0,1,,,0
3126,3673,15,Tenancy Agreement,475.0,0.0,0.0,0,1,1,"£475 for one or two tenants, £75 per tenant thereafter",,0
3127,3673,7,Guarantor Check,0.0,100.0,0.0,0,0,1,,,0
3128,3673,258,Accompanied Check-in Fee,0.0,0.0,0.0,0,1,1,"""Price on application""",,1
3129,3673,30,Tenancy Renewal,180.0,0.0,0.0,0,0,1,,,0
3130,3673,11,Tenancy Amendment,120.0,0.0,0.0,0,0,1,,,0
3132,3673,162,Landlord reference,0.0,42.0,0.0,0,0,1,,,0
3133,3673,176,Lost security items,50.0,0.0,0.0,0,0,1,,,0
3134,3673,101,Out of Hours Service,180.0,0.0,0.0,0,0,1,£180 per hour plus costs. Incurred when tenant's actions require out of hours service.,,0
3135,3673,42,Professional Cleaning,180.0,0.0,0.0,0,0,1,£180 per hour. Incurred if professional cleaning necessary to return property to original standard.,,0
3137,3670,2,Reference Check,0.0,75.0,0.0,0,1,1,,,0
3138,3670,15,Tenancy Agreement,250.0,0.0,0.0,0,1,1,,,0
3139,3670,30,Tenancy Renewal,120.0,0.0,0.0,0,0,1,,,0
3144,2371,11,Tenancy Amendment,150.0,1.0,0.0,0,0,,,,0
3146,2372,92,Admin Fee,117.5,1.0,0.0,0,1,0,Ranging from £60.00 up to £175.00 (plus VAT) per tenancy and depending on the total number of tenants appearing in the applicable contractual documentation.,,0
3147,2372,2,Reference Check,50.0,1.0,0.0,0,1,0,£50.00 (+ VAT) per Tenant /Guarantor (£80.00 +VAT per Tenant if a Company ),,0
3148,2372,70,Check Out,177.5,1.0,0.0,0,1,0,Ranging from £60.00 up to £175.00 (plus VAT) per tenancy and depending on the total number of tenants appearing in the applicable contractual documentation.,,0
3149,2372,11,Tenancy Amendment,175.0,1.0,0.0,0,0,0,If you (as the Tenant) wish to change the arrangements set out in an existing Tenancy Agreement (eg. to add a new tenant where one is leaving) then £175.00 (+VAT) will be charged.,,0
3150,2372,30,Tenancy Renewal,50.0,1.0,0.0,0,0,0,,,0
3112,2367,92,Admin Fee,170.0,1.0,0.0,0,1,0,,,0
3116,1829,2,Reference Check,0.0,275.0,0.0,0,1,1,,,0
3117,1829,70,Check Out,0.0,130.0,0.0,0,0,1,,,0
3118,1829,7,Guarantor Check,0.0,120.0,0.0,0,0,1,,,0
3131,3673,70,Check Out,0.0,0.0,0.0,0,0,1,"""Price on application""",,1
3264,1831,92,Admin Fee,120.0,0.0,0.0,0,1,,,,0
3265,1831,2,Reference Check,0.0,60.0,0.0,0,1,,,,0
3151,2369,92,Admin Fee,0.0,60.0,0.0,0,1,0,Ranging from £60.00 up to £175.00 (plus VAT) per tenancy and depending on the total number of tenants,,0
3152,2369,2,Reference Check,0.0,50.0,0.0,0,1,0,£50.00 (+ VAT) per Tenant /Guarantor (£80.00 +VAT per Tenant if a Company ),,0
3141,2371,92,Admin Fee,0.0,150.0,75.0,1,1,,,,0
3142,2371,30,Tenancy Renewal,0.0,0.0,0.0,0,0,,Any changes will incur referencing fees for the new tenant(s) and £100 tenancy amendment fee.,,0
3143,2371,70,Check Out,126.0,0.0,0.0,0,0,,For 2-bed. Range £114-168,,0
3145,2371,292,Unfurnished Inventory Check,144.0,0.0,0.0,0,1,,For 2-bed. Range £132-192,,0
3157,1827,2,Reference Check,0.0,0.0,0.0,0,0,0,Paid by landlord,,0
3159,1827,11,Tenancy Amendment,300.0,1.0,0.0,0,0,0,Extending the tenancy after the initial term expires: £180,,0
3164,1855,92,Admin Fee,140.0,1.0,0.0,0,1,1,"£140 including VAT per person, plus a charge of £55 including VAT per person for personal referencing is payable",,0
3165,1855,30,Tenancy Renewal,60.0,1.0,0.0,0,1,1,"If you wish to renew your contract, there will be a renewal admin fee of £60 including VAT per person.",,0
3166,1855,11,Tenancy Amendment,475.0,1.0,0.0,0,1,1," If the identity of a tenant changes, assignment documentation must be drawn up and signed, for which the cost is £450 including VAT plus referencing costs and a £25 including VAT deposit re- registration fee.",,0
3167,1855,70,Check Out,84.0,0.0,0.0,0,0,1,"At the end of your tenancy, there is a check out charge currently ranging from £84 including VAT for a one bedroom furnished apartment to £102 including VAT for a 4 bed furnished apartment.",,0
3174,1826,60,Change of Occupancy,50.0,0.0,0.0,0,0,1,,,0
3178,1854,11,Tenancy Amendment,475.0,0.0,0.0,0,0,1,"f the identity of a tenant changes, assignment documentation must be drawn up and signed, for which the cost is £450 including VAT plus referencing costs and a £25 including VAT deposit re- registration fee.",,0
3184,1847,39,Check In,150.0,0.0,0.0,0,1,,,,0
3186,1846,92,Admin Fee,0.0,180.0,0.0,0,1,1,,,0
3189,1846,12,Ongoing Reference,30.0,0.0,0.0,0,0,1,,,0
3190,1846,60,Change of Occupancy,354.0,0.0,0.0,0,0,1,,,0
3199,1837,92,Admin Fee,360.0,0.0,0.0,0,1,1,,,0
3200,1837,2,Reference Check,0.0,40.0,0.0,0,1,1, ,,0
3201,1837,39,Check In,105.0,0.0,0.0,0,1,1,Minimum. Up to £360 dependent on the size of property.,,0
3153,2369,437,Checkout inventory,100.0,0.0,0.0,0,0,0,For unfurnished 2-bed. Range £45-275,,0
3154,2369,30,Tenancy Renewal,50.0,0.0,0.0,0,0,0,,,0
3155,2369,11,Tenancy Amendment,175.0,0.0,0.0,0,0,0,,,0
3175,1854,92,Admin Fee,0.0,140.0,0.0,0,1,1,,,0
3176,1854,2,Reference Check,0.0,55.0,0.0,0,1,1,,,0
3177,1854,30,Tenancy Renewal,0.0,60.0,0.0,0,1,1,,,0
3179,1854,70,Check Out,84.0,0.0,0.0,0,0,1,Range £84-102 ,,0
3171,1826,92,Admin Fee,125.0,0.0,0.0,0,1,1,,,0
3172,1826,2,Reference Check,0.0,120.0,0.0,0,1,1,,,0
3173,1826,70,Check Out,150.0,0.0,0.0,0,1,1,For 2-bed. Range £140-200,,0
3161,1856,92,Admin Fee,250.0,0.0,0.0,0,1,1,,,0
3156,1827,92,Admin Fee,422.5,0.0,0.0,0,1,0,1 weeks rent + 20% VAT,,0
3183,1847,92,Admin Fee,0.0,180.0,0.0,0,1,,,,0
3185,1847,15,Tenancy Agreement,120.0,0.0,0.0,0,1,,,,0
3188,1846,7,Guarantor Check,0.0,60.0,0.0,0,0,1,Keatons allows the first one to be referenced without charge; each additional guarantor carries a fee of £60.00.,,0
3168,1853,92,Admin Fee,0.0,240.0,0.0,0,1,,,,0
3169,1853,60,Change of Occupancy,250.0,180.0,0.0,0,0,,,,0
3170,1853,6,Inventory Report,210.0,0.0,0.0,0,1,,For 2-bed. Range £180-280,,0
3162,1856,11,Tenancy Amendment,300.0,0.0,0.0,0,0,1,,,0
3163,1856,152,Guarantor Agreement,60.0,0.0,0.0,0,0,1,,,0
3180,1851,92,Admin Fee,0.0,120.0,0.0,0,1,1,,,0
3181,1851,11,Tenancy Amendment,360.0,0.0,0.0,0,0,1,,,0
3182,1851,70,Check Out,120.0,0.0,0.0,0,0,1,Minimum - up to £450,,1
3191,1840,60,Change of Occupancy,252.0,0.0,0.0,0,0,0,,,0
3204,2636,92,Admin Fee,200.0,1.0,0.0,0,1,0,,,0
3205,2636,2,Reference Check,75.0,1.0,0.0,0,1,0,,,0
3206,2636,30,Tenancy Renewal,50.0,0.0,0.0,0,1,0,,,0
3207,2636,7,Guarantor Check,125.0,1.0,0.0,0,0,0,,,0
3211,1632,70,Check Out,120.0,0.0,0.0,0,0,1,,,0
3212,1632,60,Change of Occupancy,0.0,250.0,0.0,0,0,1,,,0
3213,2995,92,Admin Fee,142.5,0.0,0.0,0,1,,one week's rent,,0
3214,1632,30,Tenancy Renewal,350.0,0.0,0.0,0,0,1,,,0
3215,1632,2,Reference Check,0.0,25.0,0.0,0,0,1,,,0
3216,1632,103,Non payment letter,25.0,0.0,0.0,0,0,1,,,0
2939,2993,2,Reference Check,0.0,75.0,0.0,0,1,1,,,0
2942,2993,7,Guarantor Check,0.0,75.0,0.0,0,0,1,,,0
3222,2993,143,Pet Licence,0.0,60.0,0.0,0,0,1,,,0
3223,2993,30,Tenancy Renewal,120.0,0.0,0.0,0,0,1,,,0
3224,1829,30,Tenancy Renewal,130.0,0.0,0.0,0,0,1,,,0
3217,1640,64,Holding Deposit,108.31,0.0,0.0,0,1,1,1 week of rent,,0
3218,1640,2,Reference Check,0.0,150.0,0.0,0,1,1,,,0
3219,1640,7,Guarantor Check,0.0,60.0,0.0,0,0,1,,,0
3220,1640,30,Tenancy Renewal,0.0,132.0,0.0,0,0,1,,,0
3221,1640,148,Deed of Assignment,0.0,250.0,0.0,0,0,1,,,0
3225,1640,417,Inventory check-out,0.0,0.0,0.0,0,0,1,No price listed,,1
3226,1640,42,Professional Cleaning,0.0,0.0,0.0,0,0,1,No price listed,,1
3227,1640,76,Pet Deposit,0.0,0.0,0.0,0,0,1,No price listed,,1
3228,1640,178,Late Rental Payment,35.0,0.0,0.0,0,0,1,per week of rent that is later ,,0
3229,1640,44,Early Termination,500.0,0.0,0.0,0,0,1,,,0
3230,2993,94,Addendum (Contract Changes),0.0,150.0,0.0,0,0,1,,,0
3231,2993,178,Late Rental Payment,24.0,0.0,0.0,0,0,1,24 per week,,0
2022,1140,92,Admin Fee,350.0,0.0,0.0,0,1,,holding/administration fee,,0
3232,2364,92,Admin Fee,0.0,195.0,0.0,0,1,,£175 for students,,0
3233,2364,440,Change of agreement,100.0,0.0,0.0,0,0,,,,0
3234,2364,30,Tenancy Renewal,75.0,0.0,0.0,0,0,,,,0
3235,2364,415,Inventory,0.0,0.0,0.0,0,1,,"""The cost varies according to property size""",,1
3208,1632,92,Admin Fee,0.0,300.0,60.0,1,1,1,,,0
3236,1846,30,Tenancy Renewal,180.0,0.0,0.0,0,0,1,,,0
623,1157,92,Admin Fee,0.0,190.0,0.0,0,1,1,,,0
3242,3005,92,Admin Fee,0.0,160.0,0.0,0,1,1,,,0
3243,3005,7,Guarantor Check,0.0,160.0,0.0,0,0,1,,,0
3244,3005,178,Late Rental Payment,34.0,0.0,0.0,0,0,1,Each time rent is late,,0
3245,3005,30,Tenancy Renewal,99.96,0.0,0.0,0,0,1,,,0
3237,1637,15,Tenancy Agreement,200.0,0.0,0.0,0,1,1,,,0
3238,1637,2,Reference Check,0.0,35.0,0.0,0,1,1,,,0
3239,1637,436,Extension of tenancy,100.0,0.0,0.0,0,0,1,,,0
3240,1637,11,Tenancy Amendment,0.0,200.0,0.0,0,0,1,,,0
3241,1637,103,Non payment letter,40.0,0.0,0.0,0,0,1,,,0
3246,1637,428,Failed Direct Debit/Standing Order,15.0,0.0,0.0,0,0,1,,,0
3247,1637,27,Reservation Fee,0.0,0.0,0.0,0,0,1,,,1
3248,2362,64,Holding Deposit,500.0,0.0,0.0,0,0,1,Deducted from final amount when tenancy commences. Non-refundable if tenant drops out.,,0
3249,2362,7,Guarantor Check,0.0,50.0,0.0,0,0,1,,,0
3250,2362,433,Tenancy set up,0.0,150.0,0.0,0,1,1,Referencing Fee,,0
3251,2362,202,Referencing Fee,0.0,75.0,0.0,0,1,1,,,0
3252,2362,441,Registration of deposit,0.0,25.0,0.0,0,1,1,,,0
3253,2362,442,Inventory ,150.0,0.0,0.0,0,0,1,Website implies it isn't mandatory but not clear in what circumstances would be required,,0
3254,2362,114,Check out fee,80.0,0.0,0.0,0,0,1,,,0
3255,1646,65,Security Deposit,2599.5,0.0,0.0,0,0,1,6 weeks,,0
3256,1646,201,Agency Fee ,0.0,120.0,0.0,0,1,1,,,0
3257,1646,7,Guarantor Check,0.0,30.0,0.0,0,0,1,,,0
3258,1646,6,Inventory Report,0.0,168.0,0.0,0,0,1,Unclear if this is at the start or end of the tenancy. Price taken for a 2 bed.,,0
3259,2365,2,Reference Check,0.0,40.0,0.0,0,1,,,,0
3260,2365,416,Guarantor fee ,0.0,50.0,0.0,0,0,,,,0
3261,2365,64,Holding Deposit,400.0,0.0,0.0,0,0,,Deducted from initial monies,,0
3262,2365,297,Agency Administration Fee,0.0,120.0,0.0,0,1,,,,0
3263,2365,443,Renewal of tenancy,75.0,0.0,0.0,0,0,,,,0
3203,1835,30,Tenancy Renewal,100.0,0.0,0.0,0,0,1,,,0
3187,1846,39,Check In,187.2,0.0,0.0,0,1,1,"For a 2-bed, Range £163.20-249.60",,0
3210,1632,27,Reservation Fee,866.5,0.0,0.0,0,0,1,equiv of two weeks rent,,0
566,1150,2,Reference Check,0.0,102.0,0.0,0,1,,,,0
3269,1647,30,Tenancy Renewal,0.0,150.0,0.0,0,0,1,50% discount if tenany agreement signed within 5 days,,0
3270,99,12,Ongoing Reference,0.0,30.0,0.0,0,0,1,,,0
3271,99,30,Tenancy Renewal,118.8,0.0,0.0,0,0,1,,,0
3306,1144,30,Tenancy Renewal,150.0,0.0,0.0,0,0,1,,,0
3307,1144,12,Ongoing Reference,0.0,30.0,0.0,0,0,1,,,0
3266,1647,15,Tenancy Agreement,0.0,125.0,0.0,0,1,1,,,0
3267,1647,126,Adminstration and Reference Fee,0.0,55.0,0.0,0,1,1,,,0
3268,1647,444,Credit Check Fee,0.0,25.0,0.0,0,0,1,Assumed per tenant,,0
3272,1647,60,Change of Occupancy,0.0,330.0,0.0,0,0,1,Added the ingoing and outgoing fees together,,0
3273,1647,6,Inventory Report,200.0,0.0,0.0,0,0,1,,,0
3274,2360,92,Admin Fee,240.0,0.0,0.0,0,1,,,,0
3275,2360,11,Tenancy Amendment,240.0,0.0,0.0,0,0,,,,0
3276,2360,443,Renewal of tenancy,75.0,0.0,0.0,0,0,,,,0
3277,2360,5,Deposit Protection,50.0,0.0,0.0,0,1,,,,0
3278,2360,2,Reference Check,0.0,75.0,0.0,0,1,,,,0
619,1169,11,Tenancy Amendment,120.0,0.0,0.0,0,0,1,,,0
3279,1634,15,Tenancy Agreement,132.0,0.0,0.0,0,1,1,,,0
3280,1634,6,Inventory Report,155.0,0.0,0.0,0,1,1,,,0
3281,1634,60,Change of Occupancy,180.0,0.0,0.0,0,0,1,,,0
295,127,45,Breach of Tenancy,24.0,0.0,0.0,0,0,1,,,0
3282,2354,202,Referencing Fee,180.0,0.0,0.0,0,1,,Fee per property. £90 if just renting one room.,,0
3283,2354,412,Contract fee,120.0,0.0,0.0,0,1,,Fee per property. £60 if just renting one room.,,0
3284,2354,446,Contract renewal,50.0,0.0,0.0,0,0,,,,0
3285,2354,415,Inventory,0.0,0.0,0.0,0,0,,May not be required (not clear in what instances). Dependant on size of property.,,1
283,129,6,Inventory Report,150.0,0.0,0.0,0,1,1,"For 1- and 2-bed. Studio – £117.60, three bedroom – £162, four bedroom and five bedroom – £168. For any additional room – £18.",,0
3289,129,30,Tenancy Renewal,120.0,0.0,0.0,0,0,1,,,0
3286,678,2,Reference Check,0.0,60.0,0.0,0,1,1,,,0
3287,678,15,Tenancy Agreement,0.0,0.0,0.0,0,0,1,Not individually specified,,1
3288,678,6,Inventory Report,125.0,0.0,0.0,0,1,1,125-210 depending on bedrooms. ,,0
3290,1650,146,Reference Fee,0.0,48.0,0.0,0,1,1,Assume per tenant ,,0
3291,1650,416,Guarantor fee ,0.0,48.0,0.0,0,0,1,Assume per tenant,,0
3292,1650,11,Tenancy Amendment,288.0,0.0,0.0,0,0,1,,,0
3293,1650,114,Check out fee,0.0,0.0,0.0,0,0,1,,,0
3294,1650,44,Early Termination,140.0,0.0,0.0,0,0,1,,,0
3295,1650,15,Tenancy Agreement,0.0,150.0,0.0,0,1,1,,,0
3296,1636,15,Tenancy Agreement,0.0,180.0,0.0,0,1,1,,,0
3297,1636,39,Check In,145.0,0.0,0.0,0,1,1,Based on an unfurnished 2 bed.,,0
3298,1145,134,Right to Rent,0.0,6.0,0.0,0,0,,,,0
3299,2356,291,Referencing,0.0,72.0,0.0,0,1,1,£84 if a guarantor is required,,0
3300,2356,64,Holding Deposit,0.0,100.0,0.0,0,0,1,"Tenant has 10 days to return all paperwork, non-refundable if not completed",,0
3301,2356,92,Admin Fee,114.0,0.0,0.0,0,1,1,"114.00 for first two tenants, 180.00 for three to four tenants, 210.00 for five or more",,0
3302,2356,70,Check Out,0.0,0.0,0.0,0,0,1,,,1
3303,1142,70,Check Out,100.0,0.0,0.0,0,0,1,,,0
3304,1648,15,Tenancy Agreement,0.0,180.0,0.0,0,1,1,,,0
3305,1648,6,Inventory Report,138.0,0.0,0.0,0,0,1,For a 2 bed,,0
3308,1639,15,Tenancy Agreement,0.0,132.0,0.0,0,1,1,,,0
3309,1639,6,Inventory Report,72.0,0.0,0.0,0,0,1,"A 2 bed house, unfurnished ",,0
3310,2357,92,Admin Fee,0.0,150.0,0.0,0,1,,,,0
3311,2357,2,Reference Check,0.0,100.0,0.0,0,1,,,,0
3313,2357,64,Holding Deposit,400.0,0.0,0.0,0,0,,,,0
3315,1134,92,Admin Fee,0.0,200.0,75.0,2,1,1,400 for up to 2 - 75 for additional,,0
3316,1134,30,Tenancy Renewal,150.0,0.0,0.0,0,0,1,,,0
3317,1633,15,Tenancy Agreement,150.0,0.0,0.0,0,1,1,,,0
3318,80,39,Check In,90.0,0.0,0.0,0,1,1,,,0
3319,80,70,Check Out,50.0,0.0,0.0,0,0,1,,,0
3320,1635,2,Reference Check,0.0,106.8,0.0,0,1,,,,0
3321,1635,6,Inventory Report,180.0,0.0,0.0,0,1,,,,0
3322,1635,39,Check In,132.0,0.0,0.0,0,1,,,,0
1980,86,92,Admin Fee,0.0,50.0,0.0,0,1,,,,0
3323,86,39,Check In,90.0,0.0,0.0,0,1,,,,0
3324,1684,201,Agency Fee ,0.0,300.0,200.0,0,1,,,,0
3325,1667,92,Admin Fee,0.0,180.0,0.0,0,1,1,,,0
3326,1667,412,Contract fee,60.0,0.0,0.0,0,1,1,,,0
254,99,39,Check In,132.0,0.0,0.0,0,1,1,"For a 2-bed. Minimum of £120, plus £12 for every additional bedroom.",,1
3327,1667,152,Guarantor Agreement,0.0,60.0,0.0,0,0,1,Assuming per tenant,,0
3328,1141,2,Reference Check,0.0,90.0,1.0,60,1,,,,0
3329,1141,92,Admin Fee,0.0,120.0,1.0,60,1,,,,0
3330,1141,39,Check In,115.0,0.0,0.0,0,1,,,,0
3331,1654,15,Tenancy Agreement,0.0,150.0,120.0,2,1,1,,,0
3332,83,92,Admin Fee,360.0,0.0,0.0,0,1,1,,,0
3333,83,2,Reference Check,0.0,72.0,0.0,0,1,1,,,0
3334,83,7,Guarantor Check,0.0,150.0,0.0,0,0,1,,,0
3335,83,30,Tenancy Renewal,80.0,0.0,0.0,0,0,1,,,0
3336,83,70,Check Out,50.0,0.0,0.0,0,0,1,,,0
3337,1655,92,Admin Fee,0.0,0.0,0.0,0,1,,,,0
3338,1657,297,Agency Administration Fee,0.0,100.0,0.0,0,1,1,,,0
3339,106,92,Admin Fee,250.0,0.0,0.0,0,1,,,,0
3340,106,2,Reference Check,0.0,85.0,0.0,0,1,,,,0
3341,106,241,Change of tenancy (new tenant),100.0,85.0,0.0,0,0,,,,0
3342,106,30,Tenancy Renewal,100.0,0.0,0.0,0,0,,,,0
3343,106,70,Check Out,80.0,0.0,0.0,0,0,,For 2-bed. Varies by size,,0
3344,1659,92,Admin Fee,0.0,180.0,0.0,0,1,1,,,0
3345,1664,92,Admin Fee,0.0,200.0,0.0,0,1,1,,,0
3346,3682,64,Holding Deposit,300.0,0.0,0.0,0,0,0,,,0
3347,3682,2,Reference Check,0.0,40.0,0.0,0,1,0,,,0
3348,3682,333,Change of Sharer Fee,0.0,50.0,0.0,0,0,0,,,0
3349,1666,92,Admin Fee,0.0,0.0,0.0,0,0,,,,1
3350,2977,2,Reference Check,0.0,96.0,0.0,0,1,1,,,0
3351,2977,7,Guarantor Check,0.0,120.0,0.0,0,0,1,,,0
3352,2977,15,Tenancy Agreement,210.0,0.0,0.0,0,1,1,,,0
3353,2977,6,Inventory Report,120.0,0.0,0.0,0,1,1,Unfurnished. £144 for furnished property.,,0
3354,2977,30,Tenancy Renewal,114.0,0.0,0.0,0,0,1,,,0
3355,3680,92,Admin Fee,0.0,160.0,0.0,0,1,,,,0
3356,3680,7,Guarantor Check,0.0,160.0,0.0,0,0,,,,0
3357,3680,30,Tenancy Renewal,99.96,0.0,0.0,0,0,,Plus £49.98 should the landlord wish to re-reference or £49.98 where a tenancy becomes a periodic tenancy,,0
3358,3680,448,Reference request fee,18.0,0.0,0.0,0,0,,,,0
3360,3683,64,Holding Deposit,250.0,0.0,0.0,0,0,1,,,0
3361,2979,92,Admin Fee,0.0,160.0,0.0,0,1,1,,,0
3362,2979,7,Guarantor Check,0.0,160.0,0.0,0,0,1,,,0
3363,2979,30,Tenancy Renewal,99.96,0.0,0.0,0,0,1,,,0
3364,2979,12,Ongoing Reference,0.0,18.0,0.0,0,0,1,,,0
3365,3686,92,Admin Fee,0.0,180.0,0.0,0,1,,,,0
3367,3686,430,Change of Tenant Fee,360.0,0.0,0.0,0,0,,,,0
3368,3686,443,Renewal of tenancy,72.0,0.0,0.0,0,0,,,,0
3369,3686,450,Check-out fee,126.0,0.0,0.0,0,0,,"FROM £126, dependent on size of property",,0
3370,2981,228,Tenant application fee,0.0,120.0,0.0,0,1,1,,,0
3371,2981,451,Additional clauses in agreement,30.0,0.0,0.0,0,0,1,e.g. for guarantor or pets; per clause,,0
3372,2981,7,Guarantor Check,0.0,90.0,0.0,0,0,1,,,0
3373,2981,92,Admin Fee,300.0,0.0,0.0,0,1,1,,,0
3374,2981,30,Tenancy Renewal,90.0,0.0,0.0,0,0,1,,,0
3375,1671,92,Admin Fee,120.0,0.0,0.0,0,1,1,,,0
3376,1671,2,Reference Check,0.0,120.0,0.0,0,1,1,,,0
3377,3119,453,administration,305.5,0.0,0.0,0,1,0,based on half a month's average rent ,,0
3378,3120,81,No Fees,0.0,0.0,0.0,0,1,,,,0
3379,3687,287,Set up fee,260.0,0.0,0.0,0,1,1,,,0
3380,3687,416,Guarantor fee ,50.0,0.0,0.0,0,0,1,,,0
3381,3687,11,Tenancy Amendment,50.0,0.0,0.0,0,0,1,,,0
3382,990,92,Admin Fee,210.0,90.0,0.0,0,1,,,,0
3383,990,7,Guarantor Check,0.0,90.0,0.0,0,0,,,,0
3384,990,30,Tenancy Renewal,150.0,0.0,0.0,0,0,,,,0
3385,990,70,Check Out,150.0,0.0,0.0,0,0,,,,0
3386,3147,92,Admin Fee,75.0,0.0,0.0,0,1,,,,0
3387,3127,228,Tenant application fee,305.5,0.0,0.0,0,1,0,Half a month's rent as fee ,,0
3388,3130,92,Admin Fee,234.0,0.0,0.0,0,1,1,,,0
3389,3130,416,Guarantor fee ,36.0,0.0,0.0,0,0,1,,,0
3390,3746,2,Reference Check,0.0,30.0,0.0,0,1,,,,0
3391,3746,92,Admin Fee,80.0,0.0,0.0,0,1,,,,0
3392,3740,2,Reference Check,0.0,100.0,0.0,0,1,,,,0
3393,3740,7,Guarantor Check,0.0,100.0,0.0,0,0,,,,0
3394,3740,15,Tenancy Agreement,200.0,0.0,0.0,0,1,,,,0
3395,3740,6,Inventory Report,160.0,0.0,0.0,0,1,,,,0
3113,2367,432,Holding Deposit ,200.0,0.0,0.0,0,0,0,"Minimum. Deducted from the first monthly rental and the tenancy deposit, which are due before you move in",,0
3366,3686,449,Tenancy Fee,90.0,0.0,0.0,0,1,,,,0
3359,3683,465,Referencing Fee for 1 or 2 tenants,0.0,250.0,80.0,1,1,1,"Listed as £250 for 1, £330 for 2, £390 for 3. £450 for 4 or more",,0
3396,3740,30,Tenancy Renewal,150.0,0.0,0.0,0,0,,,,0
3397,3742,2,Reference Check,300.0,0.0,0.0,0,1,,,,0
3398,3745,91,Arrangement Fee,180.0,0.0,0.0,0,1,1,,,0
3399,3745,2,Reference Check,0.0,60.0,0.0,0,1,1,,,0
3400,3745,15,Tenancy Agreement,90.0,0.0,0.0,0,1,1,,,0
3401,3745,11,Tenancy Amendment,120.0,0.0,0.0,0,0,1,,,0
3402,3138,92,Admin Fee,180.0,0.0,0.0,0,1,0,,,0
3403,3138,454,Changes to tenancy ,45.0,0.0,0.0,0,0,0,,,0
3404,3142,455,Professional Pre-tenancy fee,390.0,0.0,0.0,0,1,1,60% of a month's rent ,,0
3405,3142,30,Tenancy Renewal,90.0,1.0,0.0,0,1,1,,,0
3406,3170,349,Student Referencing Fee,120.0,1.0,0.0,0,1,1,,,0
3407,3170,15,Tenancy Agreement,210.0,0.0,0.0,0,1,1,,,0
3408,3170,39,Check In,90.0,0.0,0.0,0,1,1,,,0
3136,3670,64,Holding Deposit,360.0,0.0,0.0,0,0,1,"Agent takes deposit of one week rent as ""show of intent"". If references fail or tenant drops out, charge of £360.",,0
3409,3670,5,Deposit Protection,30.0,0.0,0.0,0,1,1,,,0
2962,3379,174,Holding fee,250.0,0.0,0.0,0,0,1,Refundable against the move in monies at the  start of the tenancy.,,0
2980,3372,92,Admin Fee,180.0,0.0,0.0,0,1,1,For joint tenancy. Single tenant £150,,0
3410,479,134,Right to Rent,30.0,0.0,0.0,0,0,,Payable at renewal time for non EU/EEA passport holders,,0
3411,452,92,Admin Fee,0.0,120.0,60.0,2,1,1,,,0
3412,452,70,Check Out,78.0,0.0,0.0,0,0,1,For unfurnished 2-bed. Ranges from £66-114,,0
3413,2366,92,Admin Fee,200.0,0.0,0.0,0,1,,,,0
3414,2366,2,Reference Check,0.0,75.0,0.0,0,1,,,,0
3415,2370,92,Admin Fee,0.0,150.0,0.0,0,1,1,,,0
3202,1835,2,Reference Check,0.0,225.0,0.0,0,1,1,,,0
3416,1826,30,Tenancy Renewal,50.0,0.0,0.0,0,0,1,,,0
3417,1826,12,Ongoing Reference,10.0,0.0,0.0,0,0,1,,,0
3418,1847,60,Change of Occupancy,0.0,300.0,0.0,0,0,,,,0
3419,1853,30,Tenancy Renewal,180.0,0.0,0.0,0,0,,,,0
3420,1851,2,Reference Check,0.0,60.0,0.0,0,1,1,,,0
3421,1851,30,Tenancy Renewal,90.0,0.0,0.0,0,0,1,,,0
3422,1851,12,Ongoing Reference,0.0,36.0,0.0,0,0,1,,,0
3423,1858,92,Admin Fee,422.5,0.0,0.0,0,1,,One week's rent,,0
3424,1839,92,Admin Fee,0.0,180.0,0.0,0,1,1,For 2-bed properties and larger,,0
3425,1839,92,Admin Fee,180.0,120.0,0.0,0,0,1,For Studio and 1-bed,,0
3426,1839,60,Change of Occupancy,330.0,0.0,0.0,0,0,1,,,0
3427,1839,30,Tenancy Renewal,180.0,0.0,0.0,0,0,1,,,0
3428,1839,12,Ongoing Reference,0.0,30.0,0.0,0,0,1,,,0
3429,1857,92,Admin Fee,0.0,175.0,0.0,0,1,1,,,0
3430,3689,92,Admin Fee,120.0,0.0,0.0,0,1,1,,,0
3431,3689,2,Reference Check,0.0,90.0,0.0,0,1,1,,,0
3432,3689,5,Deposit Protection,60.0,0.0,0.0,0,1,1,,,0
3433,3689,11,Tenancy Amendment,120.0,0.0,0.0,0,0,1,,,0
